name,price
HP 14 Core  i3-1125G4  11th Gen  8GB RAM  256GB SSD   14’’HD Display,"Rs. 64,000"
Acer Nitro 5 2023 | Ryzen 5-7535HS | 8GB DDR5 RAM | 512GB SSD | NVIDIA RTX3050 | 15.6-inch FHD IPS 144Hz Gaming Laptop I RGB Keyboard,"Rs. 145,800"
Asus Rog Strix G16 g614J  Intel® Core™ i7-13650HX /16 gb ram/512 gb ssd/RTX 4060,"Rs. 279,000"
"Lenovo Yoga C740 i5 10th Gen 8Gb Ram  256Gb Ssd 14"" FHD X 360 Touchscreen","Rs. 110,000"
"Dell G3 G3500 i5 10th Gen / 8GB RAM / 512GB SSD / NVIDIA GTX 1650TI / 15.6"" 120Hz FHD Display","Rs. 115,000"
HP Omen 16.1 Intel Core I7-11800H Rtx 3060 16gb/512gb,"Rs. 170,000"
Asus TUF Dash F15 (2022) FX517ZM-HN215W - i5 12450H | 16GB | 512GB SSD Gen 3| RTX 3060 | 15.6 FHD 144Hz,"Rs. 186,599"
"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3050Ti / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","Rs. 188,475"
MSI GF63 Thin 10UC | i5 10th Gen 10500H | 8GB | 512GB | NVIDIA RTX 3050-4GB| Win 10,"Rs. 127,400"
Lenovo v15 IAP / I5-1235U / 8GB RAM / 256GB SSD / 15.6″ FHD Display / Bussiness Black,"Rs. 72,500"
"Acer Swift 3 Ryzen 5 5500U / AMD Radeon Graphics / 8GB RAM / 512GB SSD / 15.6"" FHD Display / Backlit Keyboard / Fingerprint Sensor","Rs. 78,500"
MSI Bravo 15 A4DDR Ryzen 7 4800H / RX5500M / 8GB RAM / 512GB SSD / 15.6'' 144Hz FHD display,"Rs. 156,600"
Acer Aspire 5 | Core i5-1335U | 13 Generation I Iris Xe | 8GB RAM | 512GB SSD | 15.6” FHD I Steel Gray,"Rs. 82,000"
"HP Victus 15 2022 i5 12450H 8 Core / NVIDIA RTX 3050 / 8GB RAM / 512GB SSD / 15.6"" FHD display","Rs. 120,000"
"Asus Vivobook Pro 15 (k6502) Core i7 13700H / RTX 3050 6GB / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display / 2 Year Warranty","Rs. 195,000"
Asus ROG Strix G513 QE  Ryzen 7,"Rs. 216,000"
"MSI GL65 9ScK i7 9TH GEN/ 256GB SSD/ 8GB RAM/ GTX 1650/ 15.6"" 120Hz FHD display","Rs. 162,000"
"Razer Blade 15, i7 8TH GEN/ 16GB RAM/ 512GB SSD/ RTX 2070 / 15.6"" 144Hz","Rs. 291,800"
HP Omen 16.1 Intel Core I7 RTX 3060 8gb/256gb,"Rs. 163,000"
Victus HP Laptop 16-d0154TX 4B6G6PA  i7-11800H/ 16 GB RAM (2 x 8 GB) / 512 GB  SSD,"Rs. 190,000"
"MSI GF63 Thin 10SC i5 10TH GEN / GTX 1650 / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard","Rs. 113,400"
"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3060 / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","Rs. 220,000"
"Razer Blade 15 2020 i7 10th Gen / 16GB RAM / 256GB SSD / GTX 1660Ti / 15.6"" 120Hz FHD Display","Rs. 248,400"
"Lenovo Legion 5 / Ryzen 7 5800H /16GB RAM  /512GB SSD / RTX 3060 6GB / 15.6"" FHD 165Hz Display","Rs. 235,000"
MSI Katana GF66 11UD | Intel Core i7-11800H | 16GB | 512GB | NVIDIA GeForce RTX 3050TI 4GB | FHD | Win 10,"Rs. 175,500"
"Asus ROG Zephyrus G16 2023 GU603VV Core i7 13650HX / RTX 4060 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display","Rs. 272,144"
"Acer Nitro 5 2021 AMD Ryzen 5 5600H / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz display","Rs. 133,875"
Lenovo Legion 5 Ryzen 7 5800H RTX 3070 16GB Ram 512GB Ssd 15.6'' 165Hz FHD,"Rs. 213,490"
"Dell XPS 15 9500 i7 10TH GEN/ 16GB RAM/ 1TB SSD/ GTX 1650ti/ 15.6"" FHD","Rs. 262,000"
Acer Aspire 7 | Ryzen 7-7700U | RTX 3050 | 16GB RAM | 512GB SSD | 15.6″ FHD I Backlit Keyboard I FingerPrint Sensor,"Rs. 116,500"
"Acer Nitro 5 2021 i5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD","Rs. 117,000"
ASUS ROG STRIX G16 /Intel Core i7-13650HX/ 8gb ram/ 512gb ssd /NVIDIA GeForce RTX 4060 8 GB,"Rs. 255,000"
"Dell G15-5511 Gaming Laptop - 11th Intel Core i5-11260H 6-Cores, 8GB RAM, 512GB SSD, NVIDIA Geforce RTX3050 4GB GDDR6 Graphics","Rs. 123,000"
"Dell G15-5511 Gaming Laptop - 11th Intel Core i5-11260H 6-Cores, 16GB RAM, 256GB SSD, NVIDIA Geforce RTX3050 4GB GDDR6 Graphics","Rs. 123,000"
"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","Rs. 157,000"
Acer Nitro 5 AN515-47-R6UL | Ryzen 7-7735HS | 8GB DDR5 RAM | 512GB SSD | NVIDIA RTX3050 | 15.6-inch FHD IPS 144Hz Gaming Laptop I RGB Keyboard,"Rs. 145,600"
MSI GE66 Raider 10UG 10th Gen Core i7-10870H| 16GB RAM | 2TB SSD | GeForce® RTX 3070 GDDR6 8GB | WIN10,"Rs. 370,000"
"Acer Nitro 5 / i5 10th GEN / 8GB RAM / 512GB SSD / GTX 1650 / 15.6"" FHD 144Hz Display","Rs. 117,000"
Dell Inspiron 7306 2-in-1 i7 11Th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD 360-degree Touch Screen Display,"Rs. 197,400"
"MSI GF63 Thin 10SCXR I7 10TH GEN / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD","Rs. 152,000"
"MSI GL75 Leopard 10SDR I7 10TH GEN / GTX 1660Ti / 15.6"" 144Hz FHD Display / 512GB SSD / 16GB RAM","Rs. 190,000"
Dell Vostro 3520 | Core™ i7-1255U | Geforce MX550 | 8GB RAM | 512GB SSD | 15.6″ FHD,"Rs. 103,500"
"MSI Modern 15 A11MU,  11th Gen Core i7-1195G Processor,  8GB 3200MHz RAM, 512GB  NVME SSD, 15.6"" FHD (1920*1080), IPS 72% , 100% SRGB, Narrow Bezel , Full Size Keyboard, Genuine Windows 10","Rs. 116,100"
Acer Swift 3   AMD Ryzen 7 5700U  8 GB RAM  512GB SSD  AMD Radeon Graphic  14Ã¢ÂÂÃ¢ÂÂ FHD Display,"Rs. 105,000"
"Asus Rog Zephyrus G15 Ga503Qe - Ryzen 9 15.6 Inch,16Gb/1Tb,Ryzen 9","Rs. 227,778"
"MSI GF65 10SDR I7 10TH GEN / GTX 1660TI / 15.6"" FHD 144Hz Display / 8GB RAM / 512GB SSD","Rs. 175,000"
"Lenovo ThinkPad X1 Carbon 2020 i5 10th Gen / 16GB RAM / 512GB SSD / 14"" FHD","Rs. 176,400"
Dell Inspiron G15 5515  AMD Ryzen 7 5800H  8GB  512SSD  NVIDIA RTX 3050 4GB GDDR6  FHD  Win 11,"Rs. 169,900"
Acer Nitro 5 AMD Ryzen 7 5800H RTX 3060 16GB 512GB SSD,"Rs. 170,000"
"Dell Laptop Vostro 3400 | Intel Core i3 11th Gen | 8GB RAM | 512GB SSD | 14"" HD Display","Rs. 50,489"
"MSI GL75 Leopard 10SDR i7 10TH GEN / GTX 1660Ti / 15.6"" 144Hz FHD display / 512GB SSD / 16GB RAM","Rs. 205,200"
"Asus TUF Dash F15 / i7 11th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 184,990"
"MSI Modern 15 A11SBU, Tiger lake Core i5-1155G7 , 8GB 3200MHz RAM, 512GB  NVME SSD, 15.6"" FHD (1920*1080), IPS Narrow Bezel, Full Size Keyboard, Genuine Windows","Rs. 118,800"
MSI Bravo 15 A4DDR Ryzen 7 4800H / RX5500M / 8GB RAM / 512GB SSD / 15.6'' 144Hz FHD Display,"Rs. 155,000"
Acer Swift 3   Core i7  11th Gen  8 GB RAM  512GB SSD  Intel Iris Graphic   14’’ FHD Display,"Rs. 110,000"
"Dell Vostro 3400 i7 11th Gen/ 8GB Ram/ 512GB SSD/ 2GB Mx 330/ 14""FHD Display Laptop","Rs. 111,500"
"MSI GF65 10UE I5 10th Gen / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 144Hz FHD Display","Rs. 180,000"
Dell Inspiron 3501 Core I7  11Th Gen  8Gb Ram  512Gb Ssd Nvidia Geforce Mx330 With 2Gb Gddr5 Graphic  15.’’6 Fhd Display,"Rs. 114,000"
"Acer Predator Triton 300 SE 2021 i7 11TH GEN / RTX 3060 / 16GB RAM/ 512GB SSD / 14"" FHD 144Hz display","Rs. 199,000"
"MSI Modern 15 A11MU,  Tiger lake Core i5-1155G7 Processor,  8GB 3200MHz RAM, 512GB  NVME SSD, 15.6"" FHD (1920*1080), IPS 72% , 100% SRGB, Narrow Bezel , Full Size Keyboard, Genuine Windows 10","Rs. 103,500"
"Asus TUF Gaming A15 (2023) FA507NU - 7TH, AMD Ryzen™ 7 7735HS, 8 Gb Ram, 512 Gb G4 SSD, RTX 4050, 15.6"" FHD 144Hz Display, Win 11, Jaeger Grey, Backpack, Mouse | Nagmani International","Rs. 183,333"
"Acer Nitro 5 2021 AMD Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512 SSD / 15.6"" FHD 144Hz display","Rs. 157,000"
Acer Predator Triton 500 i7 10TH GEN RTX 2070 144Hz 16GB RAM 512GB SSD,"Rs. 169,890"
"Apple MacBook Pro (16-inch, Apple M1 Pro chip with 10‑core CPU and 16‑core GPU, 16GB RAM, 512GB SSD) - Space Gray - iSure","Rs. 375,000"
"Asus ROG Zephyrus Duo 15 SE GX551QM AMD Ryzen 9 5980HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" IPS 300Hz Display + 14"" ScreenPad Plus","Rs. 375,000"
Macbook Pro 13inch M2 8/256GB,"Rs. 215,000"
"Dell lnspirion 15 G5- i7-11800H-16GB(8x2)-512GB -15.6"" 120Hz 250nits-RTX 3050Ti- 4GB-WS11 (Backpack)","Rs. 172,000"
HP Envy 13  Core i7 11thGen  8GB Ram  512 GB SSD  Iris XE Graphic  13.3’’ FHD 360 degree Touch Display,"Rs. 130,000"
"Asus VIVOBOOK PRO  14 M6400RC OLED -6TH Laptop With Specification RYZEN 7 6700H, 16, 1 TB Gen 4 NVMe SSD, 14"" 2.8K OLED, Magic Numpad, FingerPrint, Nvidia RTX 3050 4G","Rs. 200,000"
"Asus Tuf Gaming A15 - Fa507Rm-Hn119W 15.6 Inch,16Gb/1Tb,Ryzen 7","Rs. 221,111"
Lenovo Legion 5 PRO 2021 Ryzen 7 5800H / RTX 3070 / 16GB RAM / 512GB SSD / 16'' WQXGA Display / 165Hz Refresh Rate,"Rs. 242,000"
HP VICTUS 15 / Intel core i5-13420H Processor / 15.6″ (1920×1080) FHD IPS Display / 16GB RAM / 512 GB SSD / NVIDIA® RTX 3050(6GB Dedicated Graphics) 144Hz Refresh Rate,"Rs. 124,800"
"Asus TUF A15 2023 FA507NU Ryzen 7 7735HS / RTX 4050 / 8GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","Rs. 213,670"
ASUS TUF Gaming F15 FX506HEB - (i7-11th,"Rs. 158,000"
"Dell G5 G5510 2021 I7 10th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display","Rs. 180,000"
Dell-15 G5 5511 | i7-11800H | 16GB | 512SSD | NVIDIA RTX 3050 Ti 4GB GDDR6 | FHD,"Rs. 169,999"
Dell G5 2021 G5511 i5 11th Gen / RTX 3050 / 16GB R,"Rs. 136,999"
"Asus Tuf Gaming F15 - Fx506Hcb 15.6 Inch,16Gb/512Gb,Intel Core I7","Rs. 172,222"
"Gigabyte AORUS 5 SE4 i7 12700H / RTX 3070 / 16GB RAM / 512GB SSD / 15.6"" FHD 360Hz Display, 99Wh battery","Rs. 262,710"
"Acer Predator Helios 300 2021 i5 11th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" QHD 165Hz Display","Rs. 166,000"
Dell G5 Ryzen 5 4600H  Processor/8Gb Ram/256Gb Ssd/Amd Radeon Rx5600M 6Gb Graphics,"Rs. 132,000"
"MSI GF65 9SD I7 9TH GEN/ 16GB RAM/ 512GB SSD/ GTX 1660TI / 15.6"" FHD 120Hz","Rs. 165,000"
"Acer Predator Helios 300 2021 i5 10th Gen / RTX 3060 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display","Rs. 170,000"
MSI-Prestige-15A11SCS-i7 11gen-16GB-1T.B SSD-1650TI,"Rs. 213,000"
"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","Rs. 154,000"
"MacBook Pro 14-Inch 10C CPU, 16C GPU, 16GB, 1TB SSD- EvoStore","Rs. 380,000"
"HP Victus 16 2021 i7 11800H 8 Core / NVIDIA RTX 3050Ti / 16GB RAM / 512GB SSD / 16.1"" 144hz FHD","Rs. 185,000"
"MacBook Pro 16"" 10C CPU, 16C GPU, 16GB, 1TB SSD- EvoStore","Rs. 419,000"
"MSI GF65 10SDR I5 10TH GEN/ 8GB RAM/ 512GB SSD/ GTX 1660TI / 15.6"" FHD 120Hz","Rs. 168,000"
"Asus ROG Zephyrus M16 GU603HE I7 11th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 16"" WQXGA Display 144Hz Display","Rs. 255,000"
"MSI Modern 15 A11SB i5 11th Gen / GeForce MX450 / 8GB RAM / 512GB SSD / 15.6"" FHD","Rs. 137,000"
MSI Katana GF66 11UD | Intel Core i7-11800H | 16GB | 512GB | NVIDIA GeForce RTX 3050TI 4GB | FHD | Win 10,"Rs. 175,500"
"Dell lnspirion 15  G5- i7-11800H-8GB -512GB-15.6"" 120Hz 250nits-RTX 3050 4GB-WS11 (Backpack)","Rs. 164,000"
"ASUS ROG Zephyrus Duo 15 SE GX551QM / Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" IPS 300Hz + Screenpad Plus","Rs. 344,000"
Katana GF66 11UC,"Rs. 151,200"
MSI Katana GF66 11UC| Intel Core i5- 11400H | 16GB | 512GB | NVIDIA GeForce RTX 3050 4GB | Win 10,"Rs. 151,200"
Asus TUF Dash F15 | Core I7-12650H | RTX 3070 8GB | 16GB RAM | 512GB SSD | 15.6″ 144Hz display,"Rs. 212,000"
Apple Macbook Air M2 15 Inch 8/256GB,"Rs. 205,000"
"Dell G5 15 G5500 2020 i7 10th Gen / 16GB RAM / 512GB SSD / RTX 2060 6GB / 15.6"" FHD 144Hz Display","Rs. 175,000"
Katana GF66 11UD,"Rs. 175,500"
"Apple MacBook Air (M2, 2022) Apple M2 Chip with 8C CPU, 8C GPU, 16GB RAM, 512GB SSD - EvoStore","Rs. 265,000"
"ASUS ROG Zephyrus Duo 15 SE GX551QM - Ryzen 9 5980HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" IPS 300Hz Display + 14.1"" ScreenPad Plus / Magic Numpad","Rs. 377,000"
"Asus ROG Strix Scar 15 2021 G533QM Ryzen 9 5900HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display","Rs. 302,400"
"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / 8GB RAM / 1TB SSD / RTX 3050Ti / 15.6"" QHD 165Hz display","Rs. 178,000"
"Acer Predator Triton 500 2020 i7 10TH GEN / RTX 2070 / 15.6"" FHD 144Hz / 16GB RAM/ 512GB SSD","Rs. 235,000"
"MSI Leopard GP66 11UH / i7 11th Gen / 16GB RAM / 1TB SSD / RTX 3080 8GB / 15.6""FHD 240Hz","Rs. 365,000"
"Asus Tuf Gaming F15 -  Fx506Hm-Hn107W - New 15.6 Inch,8Gb/512Gb,Intel Core I5","Rs. 180,000"
Asus TUF F15 2022 FX507ZM i7 12Th Gen 14 Core / RTX 3060 / 8 GB DDR5 /1TB M.2 PCIe 3.0 NVMe/ 15.6 inch FHD 300Hz display Adaptive-Sync,"Rs. 255,012"
"Asus ROG Strix G16 2023 G614JI Core i9 13980HX / RTX 4070 / 16GB RAM / 1TB SSD / 16"" WQXGA 165Hz display / 2 Year Warranty","Rs. 316,000"
"Dell G15 5520 2022 i7 12700H / RTX 3050ti / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display","Rs. 185,000"
"Asus TUF A15 2022 FA507RM Ryzen 7 6800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","Rs. 204,900"
"Apple MacBook Air (M2, 2022) Apple M2 Chip with 8C CPU, 10C GPU, 16GB RAM, 512GB SSD - EvoStore","Rs. 285,000"
"ASUS TUF Dash F15 FX516PE - (i7-11th Gen 11370H/ RTX 3050Ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display","Rs. 206,325"
HP Omen 16 / Ryzen 7 5800H / 16GB RAM / 512GB SSD /  RTX 3050Ti 4GB / 16.1” FHD 144Hz Display,"Rs. 172,000"
MSI Delta 15,"Rs. 224,100"
"Asus TUF A15 2023 FA507XV Ryzen 9 7940HS / RTX 4060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display","Rs. 227,000"
MSI Gaming Laptop  GP66 Leopard 11UE 11th Gen Core i7 with RTX 3060 Graphics,"Rs. 236,300"
"Asus Rog Flow X13 Gv301Qe - Ryzen 9 - New 13 Inch,16Gb/1Tb,Ryzen 9","Rs. 238,888"
"Acer Swift 3 2021 Ryzen 5 5500U / AMD Vega 8 / 8GB RAM / 512GB SSD / 14"" FHD Display","Rs. 91,800"
"Dell G5 15 G5500 2020 i7 10Th Gen / 16GB RAM / 1TB SSD / RTX 2060 6GB / 15.6"" FHD 300Hz Display","Rs. 210,000"
"Acer Predator Helios 300 2021 i7 11th Gen 8 Core / RTX 3070 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz display","Rs. 227,000"
Asus ROG Zephyrus G14 2022 GA402RJ Ryzen 9 6900HS / AMD Radeon RX 6700S / 16GB RAM / 1TB SSD / 14'' WQXGA display / Anime Matrix,"Rs. 264,900"
Apple Macbook Air M2- 8GB  256GB,"Rs. 191,500"
"Delta 15, AMD Advantage™ Edition AMD Ryzen 7 5800H, 16GB 3200MHz RAM , 512GB NVME SSD, (RX6700M, GDDR6 10GB Graphic,  5.6"" FHD 60Hz IPS Panel","Rs. 224,100"
GE66 Raider 10SF ( Intel 10th Generation Core i7-10870H),"Rs. 319,500"
Asus Expertbook P1412Cea-Ek0408W-I5-1135G7 11Th Gen/16Gb Ram/256Gb Ssd+1Tb Hdd/14″ Full Hd/Windows 11 Home,"Rs. 72,500"
MSI GP66 Leopard 11UE| i7 11th Gen 11800H| 16GB RAM| 512GB SSD| RTX 3060 | Win 11,"Rs. 236,300"
"MSI Pulse GL66 11UEK i7 11TH GEN 8 Core / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz display","Rs. 262,150"
"Creator Z16A11UET, 11th Gen. Intel® Core™ i7- 11800H, 8 Core 16 Threats, 2.5GHz ~ 4.90HGz Processor, 16” QHD+ (2560 x 1600), 120Hz, IPS-Level, Thin Bazel Design, 100% DCI-P3(Typical ) Wide color gamunt, True Color per unit factory callibration Delta-E<","Rs. 262,800"
"Asus ROG Zephyrus M16 GU603HE i7 11th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 16"" WQXGA Display 144Hz display","Rs. 255,000"
"Asus ROG Zephyrus M16 GU603HE i7 11th Gen / RTX 3050TI / 16GB RAM / 512GB SSD / 16"" WQXGA Display 144Hz display","Rs. 262,333"
"Apple MacBook Air (M2, 2022) Apple M2 Chip with 8C CPU, 10C GPU, 16GB RAM, 1TB SSD - EvoStore","Rs. 310,000"
"Asus ROG Zephyrus M16 GU603HM i7 11th Gen / RTX 3060 / 16GB RAM / 1TB SSD / 16"" WQXGA Display 144Hz display","Rs. 272,000"
Apple MacBook Pro M2/8C CPU/10C GPU/8GB/512GB SSD,"Rs. 225,000"
"Apple MacBook Air (M2, 2022) Apple M2 Chip with 8C CPU, 8C GPU, 16GB RAM, 256GB SSD - EvoStore","Rs. 229,000"
Acer Swift X AMD Ryzen 7 5800U  NVIDIA RTX 3050Ti 4GB  16GB Ram  512GB SSD  14” FHD IPS Display,"Rs. 172,990"
Macbook Air M2 8/256GB,"Rs. 171,999"
"Asus Vivobook Flip Tn3402Qa-Lz128W - Touch - R7 - New 14 Inch,8Gb/512Gb,Ryzen 7","Rs. 138,888"
"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage - iSure","Rs. 207,000"
HP NoteBook 14-CF3065TU Core i3  10th Gen  4GB RAM  128GB HDD  14”HD Display,"Rs. 55,000"
"MacBook Pro 16"" 10C CPU, 16C GPU, 16GB, 512GB SSD -EvoStore","Rs. 380,000"
"Dell Vostro 3400 I5 11th Gen / 8GB RAM / 256GB SSD / Nvidia MX330 / 14"" FHD Display","Rs. 91,000"
Acer Aspire 3 12 Gen I5 Processor 8 GB RAM 256 GB SSD + 1 TB HDD NVDIA MX 550 2 GB Graphics 15.6 inch Display - OTE,"Rs. 105,000"
"Acer Spine Chromebook Core i5 10210U 8GBRAM 128GB SSD 13.5"" Chrome OS","Rs. 69,000"
"Microsoft Surface 3 Laptop for Business (13.5"" Multi-Touch/i5-Gen10/16GB RAM/256GB M.2 NVMe SSD/Win 10 Pro/Platinum)","Rs. 217,000"
"ASUS G513QE-HN136T / Ryzen 7 5800H / 3050 Ti 4GB / 16GB RAM / 512 GB SSD / 15.6"" FHD IPS Display","Rs. 197,000"
"Lenovo Ideapad 3 2020 i5 /10th Gen / 8GB RAM / 512GB SSD / 14"" FHD display","Rs. 82,999"
Dell Vostro 3400/I5 Processor/4Gb Ram/1Tb Hdd/14 Inch/11th Gen,"Rs. 82,000"
"Asus VivoBook 14 M413IA Ryzen 7 4700U / 8GB RAM / 512GB SSD / 14"" FHD Display","Rs. 108,000"
Dell XPS 13 9305 I7 11 GEN / 16GB RAM / 512GB SSD / 13.3'' FHD DISPLAY,"Rs. 215,000"
"Apple MacBook Pro 16.2"" 10-Core CPU 16-Core GPU 16GB 512B - Oliz Store","Rs. 345,999"
"Dell Inspiron 15 3501 / Intel Core i5 Processor / 11Gen  / 16Gb RAM / 512 NVME SSD  / 15.6"" FHD Display / Intel Iris Xe Graphics Intregated","Rs. 78,000"
Apple Macbook Air M2 16/512GB,"Rs. 255,000"
"HP Notebook 14-FQ1051AU Ryzen 3 5300U / 4GB RAM / 256GB SSD / 14"" FHD Display","Rs. 51,000"
"Asus Vivobook X1502Za-Bq496W - 12Th I5 15.6 Inch,8Gb/512Gb,Intel Core I5","Rs. 104,444"
"Asus zenbook 17 fold ux9702 ,i7, 1250u, 16 gb, 1tb ssd, intel® iris xe graphics, 17.3"" unfolded oled and 12.5'' folded display","Rs. 555,000"
Laptop HP Probook 440 G6/i5 14 inch,"Rs. 89,990"
"Apple 2023 MacBook Air Laptop with M2 chip: 15.3-inch Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage - iSure","Rs. 238,000"
